Title,Identifier,Format,TileMatrixSet,WGS84BoundingBox,style,TileMatrix,MinTileRow,MaxTileRow,MinTileCol,MaxTileCol,url
Photographies aériennes 2004,ORTHOIMAGERY.ORTHOPHOTOS2004,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,17,43824,70831,656,68351,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2004,ORTHOIMAGERY.ORTHOPHOTOS2004,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,18,87648,141663,1312,136703,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2005,ORTHOIMAGERY.ORTHOPHOTOS2005,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,0,0,1,0,1,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2005,ORTHOIMAGERY.ORTHOPHOTOS2005,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,1,0,2,0,2,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2005,ORTHOIMAGERY.ORTHOPHOTOS2005,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,2,0,4,0,4,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2005,ORTHOIMAGERY.ORTHOPHOTOS2005,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,3,0,8,0,8,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2005,ORTHOIMAGERY.ORTHOPHOTOS2005,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,4,0,15,0,15,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2005,ORTHOIMAGERY.ORTHOPHOTOS2005,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,5,0,15,0,31,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2005,ORTHOIMAGERY.ORTHOPHOTOS2005,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,6,16,31,16,47,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2005,ORTHOIMAGERY.ORTHOPHOTOS2005,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,7,32,47,32,79,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2005,ORTHOIMAGERY.ORTHOPHOTOS2005,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,8,80,95,80,143,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2005,ORTHOIMAGERY.ORTHOPHOTOS2005,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,9,160,191,160,271,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2005,ORTHOIMAGERY.ORTHOPHOTOS2005,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,10,336,383,336,543,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2005,ORTHOIMAGERY.ORTHOPHOTOS2005,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,11,688,751,688,1071,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2005,ORTHOIMAGERY.ORTHOPHOTOS2005,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,12,1376,1503,1392,2127,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2005,ORTHOIMAGERY.ORTHOPHOTOS2005,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,13,2768,3007,2800,4239,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2005,ORTHOIMAGERY.ORTHOPHOTOS2005,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,14,5536,6015,5616,8479,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2005,ORTHOIMAGERY.ORTHOPHOTOS2005,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,15,11088,12015,11248,16959,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2005,ORTHOIMAGERY.ORTHOPHOTOS2005,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,16,22176,24031,22496,33903,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2005,ORTHOIMAGERY.ORTHOPHOTOS2005,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,17,44352,48063,44992,67791,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2005,ORTHOIMAGERY.ORTHOPHOTOS2005,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,18,88704,96127,89984,135583,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2006,ORTHOIMAGERY.ORTHOPHOTOS2006,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,0,0,1,0,1,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2006,ORTHOIMAGERY.ORTHOPHOTOS2006,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,1,0,2,0,2,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2006,ORTHOIMAGERY.ORTHOPHOTOS2006,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,2,0,4,0,4,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2006,ORTHOIMAGERY.ORTHOPHOTOS2006,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,3,0,8,0,8,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2006,ORTHOIMAGERY.ORTHOPHOTOS2006,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,4,0,15,0,15,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2006,ORTHOIMAGERY.ORTHOPHOTOS2006,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,5,0,15,0,31,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2006,ORTHOIMAGERY.ORTHOPHOTOS2006,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,6,16,31,16,47,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2006,ORTHOIMAGERY.ORTHOPHOTOS2006,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,7,32,63,32,79,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2006,ORTHOIMAGERY.ORTHOPHOTOS2006,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,8,80,127,80,143,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2006,ORTHOIMAGERY.ORTHOPHOTOS2006,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,9,160,255,176,271,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2006,ORTHOIMAGERY.ORTHOPHOTOS2006,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,10,336,511,352,543,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2006,ORTHOIMAGERY.ORTHOPHOTOS2006,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,11,688,1007,704,1071,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2006,ORTHOIMAGERY.ORTHOPHOTOS2006,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,12,1376,2015,1424,2143,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2006,ORTHOIMAGERY.ORTHOPHOTOS2006,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,13,2768,4031,2848,4271,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2006,ORTHOIMAGERY.ORTHOPHOTOS2006,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,14,5536,8063,5696,8527,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2006,ORTHOIMAGERY.ORTHOPHOTOS2006,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,15,11088,16111,11408,17055,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2006,ORTHOIMAGERY.ORTHOPHOTOS2006,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,16,22192,32207,22832,34095,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2006,ORTHOIMAGERY.ORTHOPHOTOS2006,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,17,44400,64415,45680,68175,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2006,ORTHOIMAGERY.ORTHOPHOTOS2006,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,18,88816,128831,91376,136335,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2006-2010,ORTHOIMAGERY.ORTHOPHOTOS2006-2010,image/jpeg,PM,-179.5 -75179.5 75,normal,0,0,1,0,1,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2006-2010,ORTHOIMAGERY.ORTHOPHOTOS2006-2010,image/jpeg,PM,-179.5 -75179.5 75,normal,1,0,2,0,2,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2006-2010,ORTHOIMAGERY.ORTHOPHOTOS2006-2010,image/jpeg,PM,-179.5 -75179.5 75,normal,2,0,4,0,4,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2006-2010,ORTHOIMAGERY.ORTHOPHOTOS2006-2010,image/jpeg,PM,-179.5 -75179.5 75,normal,3,0,8,0,8,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2006-2010,ORTHOIMAGERY.ORTHOPHOTOS2006-2010,image/jpeg,PM,-179.5 -75179.5 75,normal,4,0,15,0,15,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2006-2010,ORTHOIMAGERY.ORTHOPHOTOS2006-2010,image/jpeg,PM,-179.5 -75179.5 75,normal,5,0,31,0,31,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2006-2010,ORTHOIMAGERY.ORTHOPHOTOS2006-2010,image/jpeg,PM,-179.5 -75179.5 75,normal,6,16,47,16,47,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2006-2010,ORTHOIMAGERY.ORTHOPHOTOS2006-2010,image/jpeg,PM,-179.5 -75179.5 75,normal,7,32,79,32,95,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2006-2010,ORTHOIMAGERY.ORTHOPHOTOS2006-2010,image/jpeg,PM,-179.5 -75179.5 75,normal,8,80,143,80,175,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2006-2010,ORTHOIMAGERY.ORTHOPHOTOS2006-2010,image/jpeg,PM,-179.5 -75179.5 75,normal,9,160,287,160,335,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2006-2010,ORTHOIMAGERY.ORTHOPHOTOS2006-2010,image/jpeg,PM,-179.5 -75179.5 75,normal,10,336,575,320,671,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2006-2010,ORTHOIMAGERY.ORTHOPHOTOS2006-2010,image/jpeg,PM,-179.5 -75179.5 75,normal,11,672,1151,656,1343,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2006-2010,ORTHOIMAGERY.ORTHOPHOTOS2006-2010,image/jpeg,PM,-179.5 -75179.5 75,normal,12,1360,2303,1328,2687,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2006-2010,ORTHOIMAGERY.ORTHOPHOTOS2006-2010,image/jpeg,PM,-179.5 -75179.5 75,normal,13,2736,4607,2656,5375,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2006-2010,ORTHOIMAGERY.ORTHOPHOTOS2006-2010,image/jpeg,PM,-179.5 -75179.5 75,normal,14,5472,9199,5312,10735,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2006-2010,ORTHOIMAGERY.ORTHOPHOTOS2006-2010,image/jpeg,PM,-179.5 -75179.5 75,normal,15,10944,18383,10624,21471,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2006-2010,ORTHOIMAGERY.ORTHOPHOTOS2006-2010,image/jpeg,PM,-179.5 -75179.5 75,normal,16,21904,36767,21264,42943,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2006-2010,ORTHOIMAGERY.ORTHOPHOTOS2006-2010,image/jpeg,PM,-179.5 -75179.5 75,normal,17,43824,73519,42528,85871,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2006-2010,ORTHOIMAGERY.ORTHOPHOTOS2006-2010,image/jpeg,PM,-179.5 -75179.5 75,normal,18,87648,147039,85056,171743,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2007,ORTHOIMAGERY.ORTHOPHOTOS2007,image/jpeg,PM,-179.5 -75179.5 75,normal,0,0,1,0,1,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2007,ORTHOIMAGERY.ORTHOPHOTOS2007,image/jpeg,PM,-179.5 -75179.5 75,normal,1,0,2,0,2,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2007,ORTHOIMAGERY.ORTHOPHOTOS2007,image/jpeg,PM,-179.5 -75179.5 75,normal,2,0,4,0,4,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2007,ORTHOIMAGERY.ORTHOPHOTOS2007,image/jpeg,PM,-179.5 -75179.5 75,normal,3,0,8,0,8,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2007,ORTHOIMAGERY.ORTHOPHOTOS2007,image/jpeg,PM,-179.5 -75179.5 75,normal,4,0,15,0,15,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2007,ORTHOIMAGERY.ORTHOPHOTOS2007,image/jpeg,PM,-179.5 -75179.5 75,normal,5,0,15,0,31,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2007,ORTHOIMAGERY.ORTHOPHOTOS2007,image/jpeg,PM,-179.5 -75179.5 75,normal,6,16,31,16,47,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2007,ORTHOIMAGERY.ORTHOPHOTOS2007,image/jpeg,PM,-179.5 -75179.5 75,normal,7,32,47,48,79,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2007,ORTHOIMAGERY.ORTHOPHOTOS2007,image/jpeg,PM,-179.5 -75179.5 75,normal,8,80,95,112,143,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2007,ORTHOIMAGERY.ORTHOPHOTOS2007,image/jpeg,PM,-179.5 -75179.5 75,normal,9,160,191,240,271,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2007,ORTHOIMAGERY.ORTHOPHOTOS2007,image/jpeg,PM,-179.5 -75179.5 75,normal,10,336,383,496,543,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2007,ORTHOIMAGERY.ORTHOPHOTOS2007,image/jpeg,PM,-179.5 -75179.5 75,normal,11,688,767,1008,1087,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2007,ORTHOIMAGERY.ORTHOPHOTOS2007,image/jpeg,PM,-179.5 -75179.5 75,normal,12,1376,1535,2016,2159,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2007,ORTHOIMAGERY.ORTHOPHOTOS2007,image/jpeg,PM,-179.5 -75179.5 75,normal,13,2752,3071,4048,4319,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2007,ORTHOIMAGERY.ORTHOPHOTOS2007,image/jpeg,PM,-179.5 -75179.5 75,normal,14,5520,6127,8096,8639,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2007,ORTHOIMAGERY.ORTHOPHOTOS2007,image/jpeg,PM,-179.5 -75179.5 75,normal,15,11056,12255,16192,17263,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2007,ORTHOIMAGERY.ORTHOPHOTOS2007,image/jpeg,PM,-179.5 -75179.5 75,normal,16,22112,24495,32400,34527,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2007,ORTHOIMAGERY.ORTHOPHOTOS2007,image/jpeg,PM,-179.5 -75179.5 75,normal,17,44224,48991,64816,69039,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2007,ORTHOIMAGERY.ORTHOPHOTOS2007,image/jpeg,PM,-179.5 -75179.5 75,normal,18,88464,97983,129632,138063,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2008,ORTHOIMAGERY.ORTHOPHOTOS2008,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,0,0,1,0,1,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2008,ORTHOIMAGERY.ORTHOPHOTOS2008,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,1,0,2,0,2,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2008,ORTHOIMAGERY.ORTHOPHOTOS2008,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,2,0,4,0,4,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2008,ORTHOIMAGERY.ORTHOPHOTOS2008,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,3,0,8,0,8,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2008,ORTHOIMAGERY.ORTHOPHOTOS2008,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,4,0,15,0,15,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2008,ORTHOIMAGERY.ORTHOPHOTOS2008,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,5,0,31,0,31,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2008,ORTHOIMAGERY.ORTHOPHOTOS2008,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,6,16,47,16,47,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2008,ORTHOIMAGERY.ORTHOPHOTOS2008,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,7,32,79,48,95,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2008,ORTHOIMAGERY.ORTHOPHOTOS2008,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,8,80,143,112,175,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2008,ORTHOIMAGERY.ORTHOPHOTOS2008,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,9,160,287,240,335,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2008,ORTHOIMAGERY.ORTHOPHOTOS2008,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,10,336,575,496,671,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2008,ORTHOIMAGERY.ORTHOPHOTOS2008,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,11,688,1151,992,1343,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2008,ORTHOIMAGERY.ORTHOPHOTOS2008,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,12,1376,2303,2000,2687,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2008,ORTHOIMAGERY.ORTHOPHOTOS2008,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,13,2768,4607,4000,5375,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2008,ORTHOIMAGERY.ORTHOPHOTOS2008,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,14,5536,9199,8016,10735,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2008,ORTHOIMAGERY.ORTHOPHOTOS2008,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,15,11088,18383,16048,21471,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2008,ORTHOIMAGERY.ORTHOPHOTOS2008,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,16,22192,36767,32096,42943,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2008,ORTHOIMAGERY.ORTHOPHOTOS2008,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,17,44400,73519,64192,85871,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Photographies aériennes 2008,ORTHOIMAGERY.ORTHOPHOTOS2008,image/jpeg,PM,-178.187 -21.401355.8561 51.091,normal,18,88800,147039,128384,171743,https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
